,target_id,symbol,log2FC,pvalue,padj,statistic,baseMean
37424,NM_001128929.3,ROBO2,NA,NA,NA,NA,0
23838,NM_001128931.2,NAF1,-0.365439257,0.38843956,1,-0.862450684,11.00736033
23625,NM_001128933.3,SYNPO2,2.307096832,0.171674762,1,1.366842233,0.672175569
37926,NM_001128934.3,SYNPO2,NA,NA,NA,NA,0
38936,NM_001129.5,AEBP1,NA,NA,NA,NA,0
12076,NM_001129727.3,PLEKHG4,0.910957752,0.61451346,1,0.503641307,2.203251077
12077,NM_001129729.3,PLEKHG4,0.808138814,0.430939164,1,0.78758556,3.884579755
12078,NM_001129731.3,PLEKHG4,0.457530157,0.873480384,1,0.159239247,0.503164061
33049,NM_001129742.2,CALHM3,NA,NA,NA,NA,0
35126,NM_001129758.2,DPEP3,NA,NA,NA,NA,0
13017,NM_001129778.3,GRAPL,0.826685599,0.902764416,1,0.122169961,0.256361034
20882,NM_001129819.2,CYB5R3,-1.096863749,0.871228948,1,-0.162097661,0.066961623
13241,NM_001129820.2,SLFN14,-0.136070789,0.91911102,1,-0.101553589,0.959731655
31877,NM_001129826.3,CSAG3,6.757875264,0.31067405,1,1.013808686,1.983560896
33791,NM_001129827.2,CACNA1C,NA,NA,NA,NA,0
31876,NM_001129828.3,CSAG3,4.559477526,0.079334764,1,1.754559033,1.763450584
6824,NM_001129830.3,CACNA1C,-1.035128139,0.878003806,1,-0.153500234,0.188401739
33792,NM_001129840.2,CACNA1C,NA,NA,NA,NA,0
33746,NM_001129883.4,PATE3,NA,NA,NA,NA,0
35495,NM_001129885.1,CPSF4L,NA,NA,NA,NA,0
29645,NM_001129888.2,TMEM276,0.43156001,0.509902166,1,0.658990038,5.918424847
29220,NM_001129890.1,LRRC69,0.85852415,0.541662803,1,0.610300444,1.276514926
25192,NM_001129891.3,INSYN2B,1.371421329,0.447070455,1,0.760308078,0.610989032
31494,NM_001129896.3,SYTL4,0.27084813,0.740823838,1,0.330762567,6.697484811
31124,NM_001129898.2,KRBOX4,-0.011024299,0.974968668,1,-0.03137727,14.77118886
21434,NM_001129908.3,GASK1A,0.214012325,0.757705222,1,0.308495634,3.296896553
12322,NM_001129979.3,SYCE1L,1.345861683,0.476860769,1,0.711360662,0.654600334
4620,NM_001129981.3,ANKRD2,0,1,1,0,0.032389629
17503,NM_001129993.3,SANBR,-0.137499716,0.723402213,1,-0.353915497,12.56235923
15827,NM_001129994.2,KCTD15,-0.064094761,0.872629596,1,-0.16031925,51.89640725
15826,NM_001129995.2,KCTD15,0.274535719,0.862009371,1,0.173816889,10.0163737
480,NM_001129996.2,ZNF222,0.527466238,0.009225009,0.613916723,2.603600968,45.77775433
33848,NM_001129998.2,CLEC12B,NA,NA,NA,NA,0
14997,NM_001130.6,TLE5,0.728182458,0.229605077,1,1.201376786,46.34869082
21868,NM_001130003.2,SYNPR,0.826685599,0.902764416,1,0.122169961,0.218236233
9516,NM_001130005.2,ACTN1,1.236744618,0.254130923,1,1.140373032,2.428074732
11441,NM_001130006.2,GSPT1,0.329753973,0.415934382,1,0.813494878,19.69520779
11442,NM_001130007.2,GSPT1,0.207384851,0.763635104,1,0.300710706,24.09212641
17138,NM_001130009.3,GEN1,0.159267439,0.707039328,1,0.37583532,10.23041518
10144,NM_001130010.3,CDIN1,-1.064049398,0.174249654,1,-1.358674823,3.073314672
11230,NM_001130012.3,SLC9A3R2,1.638924014,0.639993589,1,0.467707762,0.662545998
35974,NM_001130014.2,PSG5,NA,NA,NA,NA,0
33967,NM_001130015.2,ANKRD33,NA,NA,NA,NA,0
15266,NM_001130031.2,ZNF562,0.924943077,0.151520122,1,1.434182736,5.349785208
15268,NM_001130032.2,ZNF562,-3.573749169,0.201583809,1,-1.277052229,1.014620746
6181,NM_001130033.2,PLEKHB1,0.332594546,0.591711711,1,0.536357191,11.30807481
6184,NM_001130034.2,PLEKHB1,0,1,1,0,0.031656061
6183,NM_001130035.2,PLEKHB1,-0.389146291,0.633513442,1,-0.476787509,6.957401729
33580,NM_001130036.2,PLEKHB1,NA,NA,NA,NA,0
2643,NM_001130040.2,SHC1,0.182887553,0.908834711,1,0.114508497,0.726336516
2647,NM_001130041.2,SHC1,-0.249746637,0.738389984,1,-0.333986185,3.414911667
32008,NM_001130045.2,TTLL10,NA,NA,NA,NA,0
18986,NM_001130046.2,CCL20,1.314002634,0.844927738,1,0.19559428,0.150704438
8831,NM_001130048.2,DOCK9,0.756952185,0.78973273,1,0.266657694,0.433528
8837,NM_001130049.2,DOCK9,0,1,1,0,0.09236354
8836,NM_001130050.2,DOCK9,-1.096871206,0.846703958,1,-0.193325626,0.3005227
1949,NM_001130058.2,SLC44A5,0.000954426,0.997331335,1,0.003344682,26.90677395
7487,NM_001130060.2,ATF7,0,1,1,0,0.062816606
22116,NM_001130064.2,GAP43,0,1,1,0,0.032389629
15568,NM_001130065.2,MYO9B,2.013150788,0.148839409,1,1.443643049,3.372815413
25860,NM_001130066.2,SYNGAP1,0.567437398,0.397040205,1,0.846919119,4.221457092
23804,NM_001130067.2,TRIM2,0.826685599,0.902764416,1,0.122169961,0.309508023
27406,NM_001130069.4,SUMF2,-0.831404144,0.629171247,1,-0.482893655,33.46163845
16904,NM_001130072.2,EPN1,0.403666818,0.514620133,1,0.651660619,5.748778643
2238,NM_001130079.2,MOV10,1.225324121,0.565250623,1,0.575060142,1.320962631
88,NM_001130080.3,IFI27,4.467830568,5.27E-07,0.000191727,5.016115746,22.66699591
22612,NM_001130081.3,PLD1,-0.301584294,0.399147074,1,-0.843145501,16.05911469
21527,NM_001130082.3,PLXNB1,0.553515979,0.477722403,1,0.709970543,4.959672053
23025,NM_001130083.2,ABLIM2,0.826685599,0.902764416,1,0.122169961,0.030064724
37731,NM_001130084.2,ABLIM2,NA,NA,NA,NA,0
23026,NM_001130085.2,ABLIM2,0,1,1,0,0.032768641
37732,NM_001130086.2,ABLIM2,NA,NA,NA,NA,0
23024,NM_001130087.2,ABLIM2,-1.096863749,0.871228948,1,-0.162097661,0.032818079
23028,NM_001130088.2,ABLIM2,1.347349367,0.841015122,1,0.200595186,0.217669203
12964,NM_001130090.1,DRC3,0.515811773,0.530988547,1,0.626497696,2.412211291
12965,NM_001130091.2,DRC3,0.190969509,0.869952382,1,0.163718972,1.341262793
35263,NM_001130092.2,DRC3,NA,NA,NA,NA,0
11964,NM_001130099.1,KIFC3,0,1,1,0,0.063880785
35090,NM_001130100.2,KIFC3,NA,NA,NA,NA,0
5616,NM_001130101.3,NR1H3,-2.581495653,0.495950742,1,-0.680874757,0.681255176
5614,NM_001130102.3,NR1H3,0.75595576,0.306619396,1,1.022341292,6.890806779
4285,NM_001130103.2,COL13A1,0,1,1,0,0.029986897
24356,NM_001130105.1,CERT1,-0.409489568,0.200094632,1,-1.281282003,22.04292144
14576,NM_001130110.2,SETBP1,-0.143952951,0.93050444,1,-0.08721019,0.769124391
14954,NM_001130111.2,ABHD17A,1.349191459,0.229308715,1,1.202141488,3.922765687
34770,NM_001130136.1,ISLR2,NA,NA,NA,NA,0
34771,NM_001130137.1,ISLR2,NA,NA,NA,NA,0
24493,NM_001130140.2,ERAP2,2.727210398,0.085093948,1,1.721865156,1.949923222
6677,NM_001130142.2,VWA5A,0.054608335,0.949503454,1,0.063330343,2.343576083
10209,NM_001130143.2,PPP1R14D,-0.13754432,0.948596,1,-0.064469993,0.460621083
33624,NM_001130145.3,YAP1,NA,NA,NA,NA,0
6804,NM_001130146.2,CCDC77,0.397881157,0.442509413,1,0.767962586,23.81169656
6803,NM_001130148.2,CCDC77,-0.31621441,0.741796803,1,-0.329474847,11.36917825
22535,NM_001130156.3,MLF1,-0.445927334,0.228868885,1,-1.203277677,12.98822608
22537,NM_001130157.3,MLF1,1.193344071,0.283292888,1,1.072951476,2.21784107
18605,NM_001130158.3,MYO1B,-1.970740077,0.092222545,1,-1.683788529,2.422114934
35960,NM_001130167.2,PSG8,NA,NA,NA,NA,0
16245,NM_001130168.2,PSG8,1.072721157,0.40798589,1,0.827443224,0.86006488
26568,NM_001130172.2,MYB,1.334143671,0.420186921,1,0.806097,1.046518453
26574,NM_001130173.2,MYB,-1.705670663,0.215677063,1,-1.238105182,1.305876654
10821,NM_001130182.1,DNAJA4,1.686406152,0.802580761,1,0.250008519,0.213076455
34319,NM_001130404.1,PRR20B,NA,NA,NA,NA,0
34320,NM_001130405.1,PRR20C,NA,NA,NA,NA,0
34321,NM_001130406.1,PRR20D,NA,NA,NA,NA,0
34322,NM_001130407.1,PRR20E,NA,NA,NA,NA,0
700,NM_001130413.4,SCNN1D,1.147668494,0.152560658,1,1.430545007,5.451996546
10079,NM_001130414.1,APBA2,0.599649952,0.537198799,1,0.617054469,5.161277984
7032,NM_001130415.2,APOLD1,2.810044964,0.280765235,1,1.078601898,0.759864978
9539,NM_001130417.3,SLC8A3,0,1,1,0,0.0981761
34032,NM_001130420.3,SMARCC2,NA,NA,NA,NA,0
30654,NM_001130438.3,SPTAN1,-0.263002689,0.48984415,1,-0.690556726,23.80529527
18535,NM_001130445.3,ITPRID2,-0.068226961,0.785196961,1,-0.272552849,37.0863773
10252,NM_001130447.2,HAUS2,-1.480661476,0.301056408,1,-1.034170617,1.541040764
10204,NM_001130448.3,C15orf62,0.349812816,0.724951029,1,0.35184964,2.124488747
17641,NM_001130455.2,DYSF,0.826685599,0.902764416,1,0.122169961,0.11944451
28059,NM_001130475.3,THAP5,0.270696816,0.309089537,1,1.017134318,32.1804229
39664,NM_001130478.2,LY6H,NA,NA,NA,NA,0
17486,NM_001130480.2,VRK2,0,1,1,0,0.032696623
17489,NM_001130481.2,VRK2,0.035328421,0.888490022,1,0.140215125,30.81434365
36338,NM_001130482.2,VRK2,NA,NA,NA,NA,0
17487,NM_001130483.2,VRK2,-0.142230542,0.877349959,1,-0.154329474,2.965415071
16200,NM_001130514.3,ERICH4,2.06979843,0.167377851,1,1.380678448,1.046488837
5189,NM_001130519.3,ZNF195,-0.035070028,0.941850439,1,-0.072944303,8.154859051
5188,NM_001130520.3,ZNF195,0.771615637,0.806150823,1,0.245394713,0.748608317
2277,NM_001130523.3,CSDE1,-0.140990228,0.877416558,1,-0.154245005,2.400950989
15551,NM_001130524.2,AP1M1,-1.096863749,0.871228948,1,-0.162097661,0.123663657
13749,NM_001130527.3,SPAG9,-2.031758296,0.237185949,1,-1.182049782,0.954635505
13748,NM_001130528.3,SPAG9,-0.437507094,0.205126792,1,-1.267079704,18.20903067
28165,NM_001130674.3,CALU,-0.215337659,0.405145983,1,-0.832465963,38.39533929
13301,NM_001130677.2,EPOP,0.33856745,0.282310073,1,1.075144425,18.17408385
23818,NM_001130682.3,GUCY1A1,-0.234989954,0.704150894,1,-0.379723203,5.506176734
23822,NM_001130683.4,GUCY1A1,0.815041961,0.759525718,1,0.306103664,0.568078847
23823,NM_001130684.3,GUCY1A1,0.826690718,0.886264272,1,0.143032807,0.274021074
23821,NM_001130685.3,GUCY1A1,0.826685599,0.902764416,1,0.122169961,0.030064724
23870,NM_001130688.1,HMGB2,-0.290821084,0.526762503,1,-0.632955807,42.11287164
23869,NM_001130689.1,HMGB2,0.670065088,0.595398109,1,0.531029829,6.549164787
23508,NM_001130691.2,PPP3CA,-0.242239181,0.353708151,1,-0.927420693,29.20655039
23509,NM_001130692.2,PPP3CA,0.826685599,0.902764416,1,0.122169961,0.183138359
23647,NM_001130698.2,TRPC3,0.127229962,0.899078237,1,0.126825848,1.785952115
9338,NM_001130701.2,STYX,-0.042911246,0.892686968,1,-0.134905023,23.18989164
5786,NM_001130702.2,BSCL2,1.107303711,0.361510747,1,0.91249016,1.770324967
38000,NM_001130703.1,ADAM29,NA,NA,NA,NA,0
37999,NM_001130704.1,ADAM29,NA,NA,NA,NA,0
37998,NM_001130705.1,ADAM29,NA,NA,NA,NA,0
9070,NM_001130706.3,C14orf93,-1.030118915,0.622175126,1,-0.492769978,0.525303431
9073,NM_001130708.3,C14orf93,-1.996901572,0.767136378,1,-0.296122701,0.191138897
27215,NM_001130710.2,LSM5,-1.984594385,0.75485063,1,-0.312249876,0.787174729
33839,NM_001130711.2,CLEC2A,NA,NA,NA,NA,0
23419,NM_001130715.2,PLAC8,0.185009437,0.872565248,1,0.160400942,1.083909679
23417,NM_001130716.2,PLAC8,2.578676821,0.238945604,1,1.17762634,0.891235891
28188,NM_001130720.3,AHCYL2,0.462656099,0.772865252,1,0.288629063,1.287403844
23576,NM_001130721.2,ELOVL6,-0.374601783,0.548121997,1,-0.600576645,5.731133639
28191,NM_001130722.3,AHCYL2,-0.214027583,0.39500803,1,-0.850570415,34.32033979
28190,NM_001130723.3,AHCYL2,-3.797713131,0.102330457,1,-1.633659073,1.273358769
9076,NM_001130725.1,PSMB5,-1.300624112,0.132943397,1,-1.502595453,82.30876333
23095,NM_001130727.3,PACRGL,-0.135943346,0.92108544,1,-0.099066539,0.982186482
27930,NM_001130820.3,IFT22,0.443164901,0.775307045,1,0.285440028,0.801510331
27928,NM_001130821.3,IFT22,-1.996692757,0.663893153,1,-0.43454441,0.310584608
27931,NM_001130822.3,IFT22,0.738184263,0.751945257,1,0.316075428,0.425448338
15294,NM_001130823.3,DNMT1,0.180783571,0.623344296,1,0.491116156,22.09838948
16110,NM_001130824.2,SUPT5H,-0.186938745,0.920656056,1,-0.099607353,14.3745646
12869,NM_001130831.2,GAS7,-0.041216206,0.956410256,1,-0.054658847,4.527031302
37759,NM_001130834.3,LDB2,NA,NA,NA,NA,0
12907,NM_001130842.2,ZNF286A,-0.182437717,0.869037556,1,-0.164881116,4.101185592
22780,NM_001130845.2,BCL6,0.200921272,0.726241372,1,0.350129687,6.621143763
6069,NM_001130848.2,PITPNM1,-1.030146464,0.589422912,1,-0.539672495,0.949599473
35986,NM_001130852.1,CBLC,NA,NA,NA,NA,0
40186,NM_001130860.4,HEPH,NA,NA,NA,NA,0
37113,NM_001130861.1,CLDN5,NA,NA,NA,NA,0
6856,NM_001130862.2,RAD51AP1,-0.103938069,0.800511076,1,-0.25268573,11.18766194
29386,NM_001130863.3,ENPP2,-0.292693996,0.71641895,1,-0.363248916,2.824685223
25145,NM_001130864.2,PWWP2A,0.07095599,0.874744983,1,0.157634288,8.842059052
37353,NM_001130910.2,CCRL2,NA,NA,NA,NA,0
8747,NM_001130912.3,SUGT1,0.143119511,0.811401897,1,0.238617883,5.079322734
20009,NM_001130914.2,BTG3,0.154787315,0.742408248,1,0.328665878,12.77850366
16509,NM_001130915.2,MAMSTR,1.013667724,0.311477785,1,1.012126057,1.725714828
30273,NM_001130916.3,TGFBR1,1.718978312,0.475342302,1,0.713813837,0.724497321
16837,NM_001130917.3,LILRA2,-1.034720089,0.788039746,1,-0.268856976,0.30591206
13673,NM_001130918.3,TTLL6,1.142828654,0.128019077,1,1.521960106,3.37039757
21029,NM_001130919.3,RABL2B,0.457512617,0.845881668,1,0.194375761,2.102292663
21022,NM_001130920.3,RABL2B,-0.455100999,0.598529937,1,-0.526515714,2.999239296
21013,NM_001130921.3,RABL2B,0.460985632,0.786796031,1,0.270473461,1.272591611
21027,NM_001130922.3,RABL2B,0,1,1,0,0.183829085
21023,NM_001130923.3,RABL2B,-1.997403516,0.76707867,1,-0.296198269,0.311605002
854,NM_001130924.3,TMEM201,0.614352381,0.397599127,1,0.845916859,3.865571676
27687,NM_001130925.2,ERVW-1,0.203118411,0.721474253,1,0.356489181,6.096207917
34819,NM_001130927.3,MEF2A,NA,NA,NA,NA,0
11057,NM_001130928.2,MEF2A,0.444139895,0.768054307,1,0.294920898,1.40192261
28260,NM_001130929.2,STMP1,-0.240051139,0.235213741,1,-1.187035189,54.85709381
15163,NM_001130955.2,ARHGEF18,0.826685599,0.902764416,1,0.122169961,0.152863645
3606,NM_001130957.2,CATSPERE,0.865422269,0.477386251,1,0.710512712,1.190671546
38320,NM_001130958.2,FABP6,NA,NA,NA,NA,0
22510,NM_001130960.2,PLCH1,0.182625986,0.869700077,1,0.164039464,1.625401172
37575,NM_001130961.2,PLCH1,NA,NA,NA,NA,0
7629,NM_001130963.2,NEMP1,0.121571418,0.495970992,1,0.680842758,73.41965574
21351,NM_001130964.2,PLCD1,1.259592588,0.850224149,1,0.188832435,0.544261893
26878,NM_001130965.3,SUN1,0,1,1,0,0.090759216
7530,NM_001130967.3,ZNF385A,1.731419158,0.246949179,1,1.157791386,13.10913142
7531,NM_001130968.3,ZNF385A,0.874840509,0.618617561,1,0.497810576,0.694765993
36366,NM_001130976.2,DYSF,NA,NA,NA,NA,0
36367,NM_001130977.2,DYSF,NA,NA,NA,NA,0
36369,NM_001130978.2,DYSF,NA,NA,NA,NA,0
36372,NM_001130979.2,DYSF,NA,NA,NA,NA,0
36370,NM_001130980.2,DYSF,NA,NA,NA,NA,0
36371,NM_001130981.2,DYSF,NA,NA,NA,NA,0
36373,NM_001130982.2,DYSF,NA,NA,NA,NA,0
17642,NM_001130983.2,DYSF,-1.096863749,0.871228948,1,-0.162097661,0.065207709
17640,NM_001130984.2,DYSF,-0.101327341,0.975358978,1,-0.030887852,0.385366737
17643,NM_001130985.2,DYSF,0,1,1,0,0.063128846
17639,NM_001130986.2,DYSF,0.786011975,0.724414318,1,0.35256535,0.498366656
17644,NM_001130987.2,DYSF,0,1,1,0,0.096028135
6614,NM_001130991.3,HYOU1,-0.21923314,0.44985264,1,-0.755660721,45.85625626
31892,NM_001130997.3,CCNQ,0.341092188,0.727412793,1,0.348569149,4.536690929
38556,NM_001131.3,CRISP1,NA,NA,NA,NA,0
24452,NM_001131005.2,MEF2C,0.290479298,0.758336791,1,0.30766561,2.403329005
23809,NM_001131007.2,TMEM131L,-0.322096808,0.342330616,1,-0.949570338,17.43089907
27573,NM_001131008.2,PTPN12,-0.165743783,0.522116676,1,-0.640086022,38.7902242
27572,NM_001131009.2,PTPN12,1.442616905,0.227132655,1,1.207778029,2.318604275
21224,NM_001131010.4,SATB1,0.826685599,0.902764416,1,0.122169961,0.298313161
30619,NM_001131015.2,CIZ1,0.238117,0.518454815,1,0.645729095,29.70448539
39946,NM_001131016.2,CIZ1,NA,NA,NA,NA,0
30615,NM_001131017.2,CIZ1,0.400619946,0.681444374,1,0.41049295,2.873267233
30616,NM_001131018.2,CIZ1,-0.13279914,0.913447335,1,-0.108691309,3.647860906
35397,NM_001131019.3,GFAP,NA,NA,NA,NA,0
6957,NM_001131026.2,PEX5,0.008697674,0.9833671,1,0.020847759,29.10393591
24428,NM_001131028.2,ATG10,1.811025967,0.063640085,1,1.85469296,4.047160034
22925,NM_001131034.4,RNF212,-0.135091825,0.952161348,1,-0.059992826,0.448585064
24419,NM_001131035.2,ZCCHC9,0.167116842,0.349881923,1,0.934818346,75.64207777
38352,NM_001131055.2,HRH2,NA,NA,NA,NA,0
38304,NM_001131062.2,SAP30L,NA,NA,NA,NA,0
25085,NM_001131063.2,SAP30L,0,1,1,0,0.124415531
38136,NM_001131065.1,RFESD,NA,NA,NA,NA,0
24476,NM_001131066.2,RFESD,0.079248689,0.848595153,1,0.190911216,10.34447228
37851,NM_001133.2,AFM,NA,NA,NA,NA,0
37850,NM_001134.3,AFP,NA,NA,NA,NA,0
22333,NM_001134194.2,ACP3,0.854971488,0.567210208,1,0.572164983,0.886771845
38017,NM_001134222.2,IRX2,NA,NA,NA,NA,0
23232,NM_001134223.2,USP46,1.734438215,0.657620544,1,0.443200739,0.42192746
17882,NM_001134225.2,INPP4A,-0.132965059,0.781987164,1,-0.276730352,9.084224382
21754,NM_001134231.2,NT5DC2,-0.510110796,0.344891878,1,-0.944543707,66.71676243
27031,NM_001134232.2,TMEM106B,-0.587068537,0.142018823,1,-1.468314468,13.11014519
32717,NM_001134285.3,ESRRG,NA,NA,NA,NA,0
15107,NM_001134316.2,PRR22,1.39461775,0.665999691,1,0.431644664,0.455468491
31767,NM_001134321.2,RTL8A,0.06299081,0.861709111,1,0.174198949,131.8573034
28192,NM_001134336.2,STRIP2,-0.623389162,0.370345548,1,-0.895826286,3.937516756
19288,NM_001134337.3,RNF24,0.371093245,0.690361557,1,0.398364452,3.204880332
19287,NM_001134338.3,RNF24,0.132701104,0.829560922,1,0.215264736,6.019168905
26904,NM_001134340.2,PSMG3,0.79398241,0.047876497,1,1.978463017,37.27035429
4814,NM_001134363.3,RBM20,0.16635336,0.518530039,1,0.645612965,28.75235694
519,NM_001134364.2,MAP4,-0.719922627,0.011540823,0.713213241,-2.525882034,37.92666033
3854,NM_001134366.2,GAD2,-0.136070789,0.91911102,1,-0.101553589,0.959731655
21169,NM_001134367.3,SLC6A6,0.285599354,0.368140858,1,0.899961278,19.48663265
21170,NM_001134368.4,SLC6A6,0.596579879,0.626326006,1,0.486904505,1.363457408
21337,NM_001134369.2,LRRFIP2,-0.219045238,0.461085323,1,-0.737060887,23.67906651
39677,NM_001134374.2,SPATC1,NA,NA,NA,NA,0
4591,NM_001134375.2,CCNJ,-0.266041654,0.304033578,1,-1.027821974,29.96794376
4589,NM_001134376.2,CCNJ,0.852905971,0.479722378,1,0.706749153,2.423382544
21160,NM_001134382.3,IQSEC1,-0.10840993,0.743691415,1,-0.32696889,17.76169007
26995,NM_001134389.2,ZDHHC4,-1.12452743,0.351470773,1,-0.931740263,6.508737746
26888,NM_001134395.1,C7orf50,4.384729225,0.511321006,1,0.656782146,0.466589566
26889,NM_001134396.1,C7orf50,3.095933476,0.437421027,1,0.776555564,1.619813919
39973,NM_001134398.2,VAV2,NA,NA,NA,NA,0
2183,NM_001134404.2,CYB561D1,0.158785768,0.745327287,1,0.324806814,7.326885356
27617,NM_001134405.2,RUNDC3B,0.506138124,0.51142628,1,0.656618455,4.285558517
27616,NM_001134406.2,RUNDC3B,0.438588008,0.672140518,1,0.423212101,1.962677922
34926,NM_001134407.3,GRIN2A,NA,NA,NA,NA,0
34925,NM_001134408.2,GRIN2A,NA,NA,NA,NA,0
22768,NM_001134415.1,TBCCD1,0.276985512,0.841742265,1,0.199665413,1.36109492
22343,NM_001134422.2,CDV3,-0.103104357,0.653159647,1,-0.449377101,42.06516577
22345,NM_001134423.2,CDV3,-0.119494496,0.678614647,1,-0.414354307,28.52070453
30593,NM_001134430.3,TOR2A,2.113107108,0.562378111,1,0.579312829,0.442606929
30594,NM_001134431.3,TOR2A,0.449090628,0.693211827,1,0.394500136,1.188011093
21282,NM_001134432.2,AZI2,0.197489949,0.593694721,1,0.533489582,14.83814501
21283,NM_001134433.2,AZI2,-0.37668189,0.315590716,1,-1.003560056,18.07280012
32938,NM_001134434.1,SPOCK2,NA,NA,NA,NA,0
22042,NM_001134437.2,PHLDB2,0.342294172,0.766516619,1,0.296934365,1.987021867
37480,NM_001134438.2,PHLDB2,NA,NA,NA,NA,0
22044,NM_001134439.2,PHLDB2,0.155100587,0.662733182,1,0.436142722,14.95432772
2015,NM_001134445.2,DDAH1,-0.135091878,0.947945023,1,-0.065287591,0.906152169
27758,NM_001134450.2,TMEM130,0.877386327,0.507411901,1,0.662872991,0.90050642
27760,NM_001134451.2,TMEM130,-0.42721975,0.587693405,1,-0.542181607,2.671943231
22010,NM_001134456.2,NXPE3,0.600392029,0.667727483,1,0.429268987,2.037964447
17671,NM_001134462.2,NOTO,-0.131802746,0.901424887,1,-0.123861563,1.529020947
22464,NM_001134470.2,DIPK2A,1.347239818,0.767612005,1,0.295499931,0.31499507
12378,NM_001134473.3,GSE1,0.766431407,0.534640399,1,0.620938028,5.209810249
2046,NM_001134476.2,LRRC8B,-0.2773723,0.449825038,1,-0.755706747,14.3760144
11457,NM_001134477.3,PARN,-0.008805679,0.971429945,1,-0.035814909,42.53015833
2049,NM_001134479.2,LRRC8D,4.144807229,0.196915826,1,1.290388434,1.599171596
604,NM_001134486.3,GBP5,1.200919292,0.016469282,0.864938883,2.39834641,5.918199141
2028,NM_001134492.2,HS2ST1,0.411552443,0.535638796,1,0.619421387,4.55548763
21916,NM_001134650.1,EIF4E3,-0.414814026,0.205975406,1,-1.264709715,18.75596283
21914,NM_001134651.2,EIF4E3,-1.992113198,0.299843054,1,-1.036770012,0.549617275
11311,NM_001134655.2,ZNF213,1.263822719,0.74253757,1,0.328494807,0.391411531
21433,NM_001134656.2,ZNF662,0,1,1,0,0.030093297
22422,NM_001134657.1,PRR23C,1.346197014,0.517370625,1,0.647403819,0.464950667
4549,NM_001134658.3,SLC35G1,-1.997317818,0.722152028,1,-0.355584133,0.357109161
22421,NM_001134659.1,PRR23A,0.869831515,0.539357136,1,0.613785415,1.083224855
1995,NM_001134663.2,SAMD13,-1.131521433,0.491388395,1,-0.688102248,1.865818902
1996,NM_001134664.2,SAMD13,-0.540676359,0.935226236,1,-0.081271252,0.439021219
23496,NM_001134665.3,TRMT10A,-0.007173874,0.990254567,1,-0.012214393,8.357541896
23497,NM_001134666.3,TRMT10A,-1.810683593,0.054050517,1,-1.926431501,3.834902
4900,NM_001134672.2,FAM204A,-0.136111835,0.918485401,1,-0.10234177,1.485428793
1847,NM_001134673.4,NFIA,1.443812406,0.103569359,1,1.627790294,4.525841422
17223,NM_001134693.2,OST4,-0.120439895,0.310564069,1,-1.014039156,413.4905887
30791,NM_001134707.2,SARDH,0.618642227,0.687706278,1,0.401969765,0.988987487
25529,NM_001134709.2,DEK,1.977736841,0.068215112,1,1.823583175,2.047576888
32143,NM_001134734.2,C1orf94,NA,NA,NA,NA,0
22779,NM_001134738.1,BCL6,0.697583233,0.694640014,1,0.392566057,1.284354764
19928,NM_001134758.4,ARFRP1,0,1,1,0,0.231597002
19717,NM_001134771.2,SLC12A5,1.718401284,0.76544209,1,0.298342081,0.253014601
19854,NM_001134772.3,STX16,-1.085577526,0.07033961,1,-1.809717482,10.10150451
19853,NM_001134773.3,STX16,-0.66090304,0.368075243,1,-0.900084577,10.42843404
6001,NM_001134776.2,KLC2,0.150853008,0.836944438,1,0.20580346,14.26679962
30556,NM_001134778.2,PBX3,-0.739474461,0.52855879,1,-0.630207566,11.20851382
26575,NM_001134831.2,AHI1,-0.156334084,0.566959467,1,-0.572535168,27.99852562
