,targeet_id,symbol,log2FC,pvalue,padj,statistic,baseMean
5438,NM_001042603.3,KDM5A,0.267349858,0.247847855,0.482675243,1.155592554,44.17893632
5439,NM_017969.3,IWS1,0.188620108,0.248106653,0.482675243,1.154960376,98.32357892
5440,NM_020890.3,CIP2A,0.266304272,0.247853163,0.482675243,1.155579583,48.38998993
5441,NM_053042.3,ZNF518B,0.379476518,0.247960476,0.482675243,1.155317393,21.97173717
5442,NM_003883.4,HDAC3,-0.215995545,0.247986067,0.482675243,-1.15525488,112.438441
5443,NM_004280.5,EEF1E1,0.1986433,0.248079552,0.482675243,1.155026555,148.3797558
5444,NM_001080414.4,CCDC88C,-0.611486604,0.248213867,0.482795121,-1.154698614,11.54606388
5445,NM_020666.3,CLK4,0.286731513,0.24834467,0.482960829,1.154379368,38.36076696
5446,NM_032795.3,RPUSD4,-0.40843291,0.248417975,0.483012913,-1.154200507,22.63530304
5447,NM_001320219.2,U2SURP,0.221149314,0.248462682,0.483012913,1.154091442,81.01353188
5448,NM_175748.4,UBR7,0.178048252,0.248794552,0.483569294,1.153282252,101.1269159
5449,NM_182692.3,SRPK2,0.215659909,0.248851187,0.483590607,1.153144238,65.2266839
5450,NM_032169.5,ACAD11,0.181869129,0.248986003,0.483763813,1.152815788,97.49598271
5451,NM_014906.5,PPM1E,0.327487883,0.249066696,0.483831819,1.152619256,26.63113336
5452,NM_001753.5,CAV1,-0.399062799,0.249137915,0.483881398,-1.152445836,48.75801121
5453,NM_001002860.4,BTBD7,0.399950746,0.249683559,0.484667939,1.151118327,20.85262098
5454,NM_001243143.2,NUSAP1,0.268419201,0.249610506,0.484667939,1.151295942,63.11840294
5455,NM_001008410.2,STEAP3,-0.690496127,0.249684226,0.484667939,-1.151116706,10.20801466
5456,NM_018248.3,NEIL3,0.283453941,0.249725968,0.484667939,1.151015235,39.06485779
5457,NM_002010.3,FGF9,0.347487456,0.249826359,0.484773926,1.150771242,23.85055374
5458,NM_004707.4,ATG12,0.278097529,0.249961524,0.48494734,1.15044284,38.1561948
5459,NM_015058.2,VWA8,0.336399715,0.250033812,0.484998724,1.150267259,25.09085412
5460,NM_001254755.2,CYB5D2,0.511539439,0.250242971,0.485226666,1.149759424,16.81038345
5461,NM_014997.4,KLHDC10,0.278125211,0.250223054,0.485226666,1.149807772,37.4329334
5462,NM_001317035.1,DPM1,0.201575966,0.250355706,0.485356384,1.149485831,116.4031541
5463,NM_032335.3,PHF6,0.574160334,0.250504554,0.485556053,1.149124727,9.361867448
5464,NM_198061.3,CES2,-0.683903522,0.250639823,0.485729335,-1.148796694,9.958347213
5465,NM_001329739.2,TRIR,-0.475160972,0.250764851,0.485793817,-1.148493607,44.63615704
5466,NM_025000.4,DCAF17,0.330366248,0.250756419,0.485793817,1.148514044,27.82858882
5467,NM_005316.4,GTF2H1,0.323185809,0.250907774,0.485981785,1.148147268,28.31368326
5468,NM_025132.4,WDR19,0.473451662,0.251008865,0.486088675,1.147902381,15.86015706
5469,NM_024583.5,SCRN3,0.28815295,0.251102283,0.486180669,1.147676143,37.96255848
5470,NM_004926.4,ZFP36L1,0.227761626,0.251391054,0.486561848,1.146977176,55.28375192
5471,NM_138446.2,MALSU1,0.331001554,0.251387487,0.486561848,1.146985808,29.03747674
5472,NM_080702.3,BAG6,-0.616215798,0.251448348,0.4865838,-1.146838564,51.31696675
5473,NM_001330193.1,RRM1,0.615720035,0.251573044,0.486736152,1.146536959,15.10444906
5474,NM_001185092.2,NIT1,-0.570171753,0.251709365,0.486893579,-1.146207356,10.69770711
5475,NM_001079519.1,FAM177A1,0.253835939,0.251828288,0.486893579,1.14591992,43.93920871
5476,NM_000745.3,CHRNA5,0.322158468,0.251884316,0.486893579,1.145784533,29.31944208
5477,NM_015525.4,IBTK,0.222665342,0.251843392,0.486893579,1.145883421,66.74773508
5478,NM_005763.4,AASS,0.244535284,0.251785929,0.486893579,1.146022291,53.53305199
5479,NM_001320214.2,SRSF5,0.193294129,0.252213088,0.487440114,1.144990512,286.9413565
5480,NM_014041.5,SPCS1,0.279952084,0.252440798,0.48779117,1.144440987,36.76727639
5481,NM_001130963.2,NEMP1,0.22367216,0.252691013,0.487927056,1.143837553,73.41965574
5482,NM_001012754.4,NHLRC3,0.297083819,0.252741515,0.487927056,1.143715808,35.08905062
5483,NM_012145.4,DTYMK,-0.617516381,0.252652275,0.487927056,-1.143930949,53.06484059
5484,NM_176806.4,MOCS2,0.280714548,0.252702953,0.487927056,1.143808768,38.53145597
5485,NM_000116.5,TAFAZZIN,-0.855534543,0.252728546,0.487927056,-1.143747071,9.444864608
5486,NM_001286626.2,RNPS1,-5.519334786,0.252942607,0.487959422,-1.14323121,11.45602657
5487,NM_007359.5,CASC3,-0.140916194,0.252812393,0.487959422,-1.143544974,149.4726879
5488,NM_002803.4,PSMC2,0.181722921,0.252942191,0.487959422,1.143232213,111.1424132
5489,NM_001282874.2,SMARCA1,0.319104069,0.252921609,0.487959422,1.1432818,52.04630017
5490,NM_018976.5,SLC38A2,0.235584816,0.253059336,0.488095684,1.142950037,166.0555901
5491,NM_033055.3,MFSD14A,0.243873497,0.253141875,0.4881116,1.142751273,57.99403488
5492,NM_002610.5,PDK1,0.468397105,0.25315978,0.4881116,1.142708163,18.31270138
5493,NM_005339.5,UBE2K,0.215414465,0.25326034,0.488216591,1.142466075,70.80768186
5494,NM_000642.3,AGL,0.298238317,0.25338527,0.488308027,1.142165412,37.60417053
5495,NM_020374.4,C12orf4,0.339296344,0.253511408,0.488308027,1.141861948,25.67496608
5496,NM_006166.4,NFYB,0.279290042,0.253489219,0.488308027,1.141915323,39.54297362
5497,NM_001168.3,BIRC5,-0.220620107,0.253515037,0.488308027,-1.141853217,119.4546766
5498,NM_001136130.3,APP,-0.860885695,0.253538345,0.488308027,-1.141797157,50.4706563
5499,NM_019028.3,ZDHHC13,0.308605543,0.253659357,0.488452252,1.141506143,32.42836875
5500,NM_005559.4,LAMA1,-0.337584062,0.253878116,0.488695759,-1.140980313,29.30691406
5501,NM_152695.6,ZNF449,0.3479172,0.253861698,0.488695759,1.141019764,23.41925377
5502,NM_030631.4,SLC25A21,0.512119037,0.254229349,0.48928291,1.140136713,10.696738
5503,NM_005911.6,MAT2A,0.161795683,0.254348852,0.489335028,1.139849872,318.7286638
5504,NM_022373.5,HERPUD2,0.306709003,0.254323566,0.489335028,1.139910559,29.30106498
5505,NM_014596.6,POLR1H,-1.832792674,0.254464867,0.489469296,-1.139571495,18.46277618
5506,NM_001330443.2,MTA3,0.375539926,0.254591337,0.489623623,1.13926813,19.71713324
5507,NM_019605.5,SERTAD4,0.359935025,0.25492057,0.490167772,1.138478887,23.19138399
5508,NM_012154.5,AGO2,-0.524736073,0.254983702,0.490200149,-1.138327628,31.45730815
5509,NM_001037171.2,ACOT9,0.336454836,0.255181547,0.490491451,1.137853773,24.76754324
5510,NM_203463.3,CERS6,0.257402994,0.255337875,0.49070286,1.137479535,48.1464123
5511,NM_001349912.2,DNAH14,0.352077442,0.255604549,0.491074656,1.136841504,26.74031999
5512,NM_016282.4,AK3,0.249524616,0.255624091,0.491074656,1.136794768,54.0098074
5513,NM_001001664.3,SPOPL,0.35989441,0.255800433,0.491324286,1.136373138,21.64573555
5514,NM_006154.4,NEDD4,0.373901614,0.255860562,0.49135065,1.136229418,19.98467341
5515,NM_001135146.2,SLC39A8,0.285333649,0.256070784,0.491576058,1.135727126,38.86043213
5516,NM_001358533.2,MOCS1,-0.572883686,0.256064566,0.491576058,-1.135741978,10.64592992
5517,NM_007098.4,CLTCL1,-0.489693236,0.256184429,0.491705079,-1.135455709,15.03726174
5518,NM_007210.4,GALNT6,-0.4177855,0.256406692,0.491953336,-1.134925124,19.9471562
5519,NM_020746.5,MAVS,-0.313528505,0.256360492,0.491953336,-1.135035387,36.37271037
5520,NM_001369382.1,NAP1L4,0.728164596,0.256505762,0.492054259,1.134688728,12.42862373
